# Calibration Curve
3.00000e+02,2.97007e+02
3.05000e+02,3.01967e+02
3.10000e+02,3.06917e+02
3.15000e+02,3.11867e+02
3.20000e+02,3.16863e+02
3.25000e+02,3.21841e+02
3.30000e+02,3.26818e+02
3.35000e+02,3.31768e+02
3.40000e+02,3.36764e+02
3.45000e+02,3.41714e+02
3.50000e+02,3.46683e+02
3.55000e+02,3.51651e+02
3.60000e+02,3.56602e+02
3.65000e+02,3.61561e+02
3.70000e+02,3.66557e+02
3.75000e+02,3.71516e+02
3.80000e+02,3.76503e+02
3.85000e+02,3.81471e+02
3.90000e+02,3.86439e+02
3.95000e+02,3.91444e+02
4.00000e+02,3.96394e+02
4.05000e+02,4.01363e+02
4.10000e+02,4.06322e+02
4.15000e+02,4.11291e+02
4.20000e+02,4.16250e+02
4.25000e+02,4.21201e+02
4.30000e+02,4.26115e+02
4.35000e+02,4.31056e+02
4.40000e+02,4.36006e+02
4.45000e+02,4.40957e+02
4.50000e+02,4.45898e+02
4.55000e+02,4.50867e+02
4.60000e+02,4.55808e+02
4.65000e+02,4.60785e+02
4.70000e+02,4.65727e+02
4.75000e+02,4.70713e+02
4.80000e+02,4.75664e+02
4.85000e+02,4.80641e+02
4.90000e+02,4.85601e+02
4.95000e+02,4.90587e+02
5.00000e+02,4.95543e+02
5.02000e+02,4.97548e+02
5.04000e+02,4.99540e+02
5.06000e+02,5.01528e+02
5.08000e+02,5.03497e+02
5.10000e+02,5.05480e+02
5.12000e+02,5.07467e+02
5.14000e+02,5.09457e+02
5.16000e+02,5.11415e+02
5.18000e+02,5.13402e+02
5.20000e+02,5.15386e+02
5.22000e+02,5.17382e+02
5.24000e+02,5.19360e+02
5.26000e+02,5.21370e+02
5.28000e+02,5.23340e+02
5.30000e+02,5.25304e+02
5.32000e+02,5.27332e+02
5.34000e+02,5.29311e+02
5.36000e+02,5.31293e+02
5.38000e+02,5.33272e+02
5.40000e+02,5.35264e+02
5.42000e+02,5.37251e+02
5.44000e+02,5.39234e+02
5.46000e+02,5.41235e+02
5.48000e+02,5.43222e+02
5.50000e+02,5.45205e+02
5.52000e+02,5.47188e+02
5.54000e+02,5.49152e+02
5.56000e+02,5.51162e+02
5.58000e+02,5.53128e+02
5.60000e+02,5.55120e+02
5.62000e+02,5.57102e+02
5.64000e+02,5.59086e+02
5.66000e+02,5.61082e+02
5.68000e+02,5.63064e+02
5.70000e+02,5.65029e+02
5.72000e+02,5.67034e+02
5.74000e+02,5.69026e+02
5.76000e+02,5.71005e+02
5.78000e+02,5.73014e+02
5.80000e+02,5.74993e+02
5.82000e+02,5.76985e+02
5.84000e+02,5.78940e+02
5.86000e+02,5.80946e+02
5.88000e+02,5.82942e+02
5.90000e+02,5.84926e+02
5.92000e+02,5.86918e+02
5.94000e+02,5.88887e+02
5.96000e+02,5.90870e+02
5.98000e+02,5.92866e+02
6.00000e+02,5.94862e+02
6.02000e+02,5.96850e+02
6.04000e+02,5.98837e+02
6.06000e+02,6.00811e+02
6.08000e+02,6.02821e+02
6.10000e+02,6.04795e+02
6.12000e+02,6.06773e+02
6.14000e+02,6.08783e+02
6.16000e+02,6.10735e+02
6.18000e+02,6.12726e+02
6.20000e+02,6.14718e+02
6.22000e+02,6.16728e+02
6.24000e+02,6.18688e+02
6.26000e+02,6.20662e+02
6.28000e+02,6.22659e+02
6.30000e+02,6.24650e+02
6.32000e+02,6.26638e+02
6.34000e+02,6.28625e+02
6.36000e+02,6.30577e+02
6.38000e+02,6.32577e+02
6.40000e+02,6.34506e+02
6.42000e+02,6.36485e+02
6.44000e+02,6.38454e+02
6.46000e+02,6.40409e+02
6.48000e+02,6.42397e+02
6.50000e+02,6.44366e+02
6.52000e+02,6.46340e+02
6.54000e+02,6.48319e+02
6.56000e+02,6.50305e+02
6.58000e+02,6.52293e+02
6.60000e+02,6.54263e+02
6.62000e+02,6.56255e+02
6.64000e+02,6.58228e+02
6.66000e+02,6.60229e+02
6.68000e+02,6.62226e+02
6.70000e+02,6.64199e+02
6.72000e+02,6.66191e+02
6.74000e+02,6.68142e+02
6.76000e+02,6.70139e+02
6.78000e+02,6.72122e+02
6.80000e+02,6.74104e+02
6.82000e+02,6.76070e+02
6.84000e+02,6.78066e+02
6.86000e+02,6.80058e+02
6.88000e+02,6.82018e+02
6.90000e+02,6.84019e+02
6.92000e+02,6.85997e+02
6.94000e+02,6.87976e+02
6.96000e+02,6.89990e+02
6.98000e+02,6.91942e+02
7.00000e+02,6.93920e+02
7.02000e+02,6.95917e+02
7.04000e+02,6.97886e+02
7.06000e+02,6.99869e+02
7.08000e+02,7.01865e+02
7.10000e+02,7.03857e+02
7.12000e+02,7.05836e+02
7.14000e+02,7.07823e+02
7.16000e+02,7.09784e+02
7.18000e+02,7.11771e+02
7.20000e+02,7.13758e+02
7.22000e+02,7.15750e+02
7.24000e+02,7.17737e+02
7.26000e+02,7.19725e+02
7.28000e+02,7.21717e+02
7.30000e+02,7.23681e+02
7.32000e+02,7.25659e+02
7.34000e+02,7.27670e+02
7.36000e+02,7.29639e+02
7.38000e+02,7.31621e+02
7.40000e+02,7.33610e+02
7.42000e+02,7.35574e+02
7.44000e+02,7.37567e+02
7.46000e+02,7.39572e+02
7.48000e+02,7.41558e+02
7.50000e+02,7.43578e+02
7.52000e+02,7.45561e+02
7.54000e+02,7.47548e+02
7.56000e+02,7.49553e+02
7.58000e+02,7.51491e+02
7.60000e+02,7.53515e+02
7.62000e+02,7.55462e+02
7.64000e+02,7.57444e+02
7.66000e+02,7.59459e+02
7.68000e+02,7.61455e+02
7.70000e+02,7.63416e+02
7.72000e+02,7.65380e+02
7.74000e+02,7.67394e+02
7.76000e+02,7.69405e+02
7.78000e+02,7.71347e+02
7.80000e+02,7.73370e+02
7.82000e+02,7.75358e+02
7.84000e+02,7.77341e+02
7.86000e+02,7.79320e+02
7.88000e+02,7.81302e+02
7.90000e+02,7.83280e+02
7.92000e+02,7.85277e+02
7.94000e+02,7.87269e+02
7.96000e+02,7.89246e+02
7.98000e+02,7.91257e+02
8.00000e+02,7.93226e+02
8.02000e+02,7.95218e+02
8.04000e+02,7.97192e+02
8.06000e+02,7.99192e+02
8.08000e+02,8.01167e+02
8.10000e+02,8.03159e+02
8.12000e+02,8.05154e+02
8.14000e+02,8.07138e+02
8.16000e+02,8.09120e+02
8.18000e+02,8.11100e+02
8.20000e+02,8.13105e+02
8.22000e+02,8.15105e+02
8.24000e+02,8.17057e+02
8.26000e+02,8.19053e+02
8.28000e+02,8.21035e+02
8.30000e+02,8.23001e+02
8.32000e+02,8.24997e+02
8.34000e+02,8.26999e+02
8.36000e+02,8.28962e+02
8.38000e+02,8.30950e+02
8.40000e+02,8.32956e+02
8.42000e+02,8.34916e+02
8.44000e+02,8.36889e+02
8.46000e+02,8.38891e+02
8.48000e+02,8.40847e+02
8.50000e+02,8.42842e+02
8.52000e+02,8.44831e+02
8.54000e+02,8.46800e+02
8.56000e+02,8.48741e+02
8.58000e+02,8.50730e+02
8.60000e+02,8.52689e+02
8.62000e+02,8.54695e+02
8.64000e+02,8.56660e+02
8.66000e+02,8.58620e+02
8.68000e+02,8.60630e+02
8.70000e+02,8.62595e+02
8.72000e+02,8.64569e+02
8.74000e+02,8.66583e+02
8.76000e+02,8.68543e+02
8.78000e+02,8.70526e+02
8.80000e+02,8.72505e+02
8.82000e+02,8.74483e+02
8.84000e+02,8.76470e+02
8.86000e+02,8.78467e+02
8.88000e+02,8.80436e+02
8.90000e+02,8.82418e+02
8.92000e+02,8.84407e+02
8.94000e+02,8.86391e+02
8.96000e+02,8.88363e+02
8.98000e+02,8.90369e+02
9.00000e+02,8.92333e+02
9.02000e+02,8.94330e+02
9.04000e+02,8.96303e+02
9.06000e+02,8.98277e+02
9.08000e+02,9.00256e+02
9.10000e+02,9.02270e+02
9.12000e+02,9.04235e+02
9.14000e+02,9.06218e+02
9.16000e+02,9.08227e+02
9.18000e+02,9.10188e+02
9.20000e+02,9.12175e+02
9.22000e+02,9.14176e+02
9.24000e+02,9.16141e+02
9.26000e+02,9.18124e+02
9.28000e+02,9.20120e+02
9.30000e+02,9.22099e+02
9.32000e+02,9.24100e+02
9.34000e+02,9.26091e+02
9.36000e+02,9.28061e+02
9.38000e+02,9.30054e+02
9.40000e+02,9.32028e+02
9.42000e+02,9.34019e+02
9.44000e+02,9.35992e+02
9.46000e+02,9.37989e+02
9.48000e+02,9.39967e+02
9.50000e+02,9.41968e+02
9.52000e+02,9.43942e+02
9.54000e+02,9.45928e+02
9.56000e+02,9.47899e+02
9.58000e+02,9.49890e+02
9.60000e+02,9.51900e+02
9.62000e+02,9.53897e+02
9.64000e+02,9.55884e+02
9.66000e+02,9.57858e+02
9.68000e+02,9.59832e+02
9.70000e+02,9.61837e+02
9.72000e+02,9.63803e+02
9.74000e+02,9.65802e+02
9.76000e+02,9.67785e+02
9.78000e+02,9.69764e+02
9.80000e+02,9.71761e+02
9.82000e+02,9.73739e+02
9.84000e+02,9.75726e+02
9.86000e+02,9.77705e+02
9.88000e+02,9.79708e+02
9.90000e+02,9.81707e+02
9.92000e+02,9.83685e+02
9.94000e+02,9.85673e+02
9.96000e+02,9.87649e+02
9.98000e+02,9.89638e+02
1.00000e+03,9.91619e+02
1.00200e+03,9.93626e+02
1.00400e+03,9.95601e+02
1.00600e+03,9.97580e+02
1.00800e+03,9.99567e+02
1.01000e+03,1.00158e+03
1.01200e+03,1.00353e+03
1.01400e+03,1.00553e+03
1.01600e+03,1.00750e+03
1.01800e+03,1.00948e+03
1.02000e+03,1.01149e+03
1.02200e+03,1.01344e+03
1.02400e+03,1.01544e+03
1.02600e+03,1.01743e+03
1.02800e+03,1.01943e+03
1.03000e+03,1.02141e+03
1.03200e+03,1.02340e+03
1.03400e+03,1.02538e+03
1.03600e+03,1.02737e+03
1.03800e+03,1.02934e+03
1.04000e+03,1.03134e+03
1.04200e+03,1.03333e+03
1.04400e+03,1.03532e+03
1.04600e+03,1.03730e+03
1.04800e+03,1.03929e+03
1.05000e+03,1.04126e+03
1.05200e+03,1.04326e+03
1.05400e+03,1.04524e+03
1.05600e+03,1.04721e+03
1.05800e+03,1.04918e+03
1.06000e+03,1.05116e+03
1.06200e+03,1.05314e+03
1.06400e+03,1.05513e+03
1.06600e+03,1.05710e+03
1.06800e+03,1.05909e+03
1.07000e+03,1.06104e+03
1.07200e+03,1.06301e+03
1.07400e+03,1.06499e+03
1.07600e+03,1.06697e+03
1.07800e+03,1.06895e+03
1.08000e+03,1.07093e+03
1.08200e+03,1.07291e+03
1.08400e+03,1.07489e+03
1.08600e+03,1.07688e+03
1.08800e+03,1.07888e+03
1.09000e+03,1.08084e+03
1.09200e+03,1.08282e+03
1.09400e+03,1.08481e+03
1.09600e+03,1.08680e+03
1.09800e+03,1.08878e+03
1.10000e+03,1.09077e+03
1.10200e+03,1.09276e+03
1.10400e+03,1.09474e+03
1.10600e+03,1.09671e+03
1.10800e+03,1.09870e+03
1.11000e+03,1.10068e+03
1.11200e+03,1.10267e+03
1.11400e+03,1.10466e+03
1.11600e+03,1.10664e+03
1.11800e+03,1.10862e+03
1.12000e+03,1.11059e+03
1.12200e+03,1.11257e+03
1.12400e+03,1.11456e+03
1.12600e+03,1.11655e+03
1.12800e+03,1.11854e+03
1.13000e+03,1.12053e+03
1.13200e+03,1.12251e+03
1.13400e+03,1.12449e+03
1.13600e+03,1.12647e+03
1.13800e+03,1.12845e+03
1.14000e+03,1.13043e+03
1.14200e+03,1.13243e+03
1.14400e+03,1.13442e+03
1.14600e+03,1.13639e+03
1.14800e+03,1.13838e+03
1.15000e+03,1.14036e+03
1.15200e+03,1.14236e+03
1.15400e+03,1.14434e+03
1.15600e+03,1.14632e+03
1.15800e+03,1.14831e+03
1.16000e+03,1.15030e+03
1.16200e+03,1.15228e+03
1.16400e+03,1.15426e+03
1.16600e+03,1.15626e+03
1.16800e+03,1.15824e+03
1.17000e+03,1.16022e+03
1.17200e+03,1.16221e+03
1.17400e+03,1.16420e+03
1.17600e+03,1.16616e+03
1.17800e+03,1.16818e+03
1.18000e+03,1.17016e+03
1.18200e+03,1.17214e+03
1.18400e+03,1.17414e+03
1.18600e+03,1.17612e+03
1.18800e+03,1.17809e+03
1.19000e+03,1.18008e+03
1.19200e+03,1.18207e+03
